RR,time
681,2023-04-11 16:35:24.014000
640,2023-04-11 16:35:24.654000
629,2023-04-11 16:35:25.283000
664,2023-04-11 16:35:25.947000
646,2023-04-11 16:35:26.593000
621,2023-04-11 16:35:27.214000
632,2023-04-11 16:35:27.846000
656,2023-04-11 16:35:28.502000
636,2023-04-11 16:35:29.138000
662,2023-04-11 16:35:29.800000
658,2023-04-11 16:35:30.458000
650,2023-04-11 16:35:31.108000
631,2023-04-11 16:35:31.739000
646,2023-04-11 16:35:32.385000
632,2023-04-11 16:35:33.017000
641,2023-04-11 16:35:33.658000
630,2023-04-11 16:35:34.288000
642,2023-04-11 16:35:34.930000
651,2023-04-11 16:35:35.581000
691,2023-04-11 16:35:36.272000
657,2023-04-11 16:35:36.929000
622,2023-04-11 16:35:37.551000
610,2023-04-11 16:35:38.161000
615,2023-04-11 16:35:38.776000
614,2023-04-11 16:35:39.390000
638,2023-04-11 16:35:40.028000
718,2023-04-11 16:35:40.746000
684,2023-04-11 16:35:41.430000
692,2023-04-11 16:35:42.122000
697,2023-04-11 16:35:42.819000
665,2023-04-11 16:35:43.484000
695,2023-04-11 16:35:44.179000
677,2023-04-11 16:35:44.856000
696,2023-04-11 16:35:45.552000
738,2023-04-11 16:35:46.290000
690,2023-04-11 16:35:46.980000
647,2023-04-11 16:35:47.627000
668,2023-04-11 16:35:48.295000
714,2023-04-11 16:35:49.009000
666,2023-04-11 16:35:49.675000
662,2023-04-11 16:35:50.337000
709,2023-04-11 16:35:51.046000
692,2023-04-11 16:35:51.738000
659,2023-04-11 16:35:52.397000
669,2023-04-11 16:35:53.066000
657,2023-04-11 16:35:53.723000
630,2023-04-11 16:35:54.353000
637,2023-04-11 16:35:54.990000
654,2023-04-11 16:35:55.644000
662,2023-04-11 16:35:56.306000
689,2023-04-11 16:35:56.995000
678,2023-04-11 16:35:57.673000
654,2023-04-11 16:35:58.327000
656,2023-04-11 16:35:58.983000
659,2023-04-11 16:35:59.642000
644,2023-04-11 16:36:00.286000
641,2023-04-11 16:36:00.927000
647,2023-04-11 16:36:01.574000
649,2023-04-11 16:36:02.223000
645,2023-04-11 16:36:02.868000
659,2023-04-11 16:36:03.527000
638,2023-04-11 16:36:04.165000
629,2023-04-11 16:36:04.794000
614,2023-04-11 16:36:05.408000
598,2023-04-11 16:36:06.006000
607,2023-04-11 16:36:06.613000
608,2023-04-11 16:36:07.221000
617,2023-04-11 16:36:07.838000
604,2023-04-11 16:36:08.442000
649,2023-04-11 16:36:09.091000
661,2023-04-11 16:36:09.752000
635,2023-04-11 16:36:10.387000
634,2023-04-11 16:36:11.021000
656,2023-04-11 16:36:11.677000
647,2023-04-11 16:36:12.324000
640,2023-04-11 16:36:12.964000
626,2023-04-11 16:36:13.590000
590,2023-04-11 16:36:14.180000
585,2023-04-11 16:36:14.765000
598,2023-04-11 16:36:15.363000
603,2023-04-11 16:36:15.966000
651,2023-04-11 16:36:16.617000
657,2023-04-11 16:36:17.274000
651,2023-04-11 16:36:17.925000
631,2023-04-11 16:36:18.556000
604,2023-04-11 16:36:19.160000
585,2023-04-11 16:36:19.745000
588,2023-04-11 16:36:20.333000
600,2023-04-11 16:36:20.933000
607,2023-04-11 16:36:21.540000
622,2023-04-11 16:36:22.162000
700,2023-04-11 16:36:22.862000
659,2023-04-11 16:36:23.521000
641,2023-04-11 16:36:24.162000
657,2023-04-11 16:36:24.819000
657,2023-04-11 16:36:25.476000
656,2023-04-11 16:36:26.132000
739,2023-04-11 16:36:26.871000
700,2023-04-11 16:36:27.571000
645,2023-04-11 16:36:28.216000
632,2023-04-11 16:36:28.848000
635,2023-04-11 16:36:29.483000
622,2023-04-11 16:36:30.105000
621,2023-04-11 16:36:30.726000
638,2023-04-11 16:36:31.364000
646,2023-04-11 16:36:32.010000
637,2023-04-11 16:36:32.647000
688,2023-04-11 16:36:33.335000
674,2023-04-11 16:36:34.009000
650,2023-04-11 16:36:34.659000
668,2023-04-11 16:36:35.327000
656,2023-04-11 16:36:35.983000
642,2023-04-11 16:36:36.625000
646,2023-04-11 16:36:37.271000
653,2023-04-11 16:36:37.924000
637,2023-04-11 16:36:38.561000
636,2023-04-11 16:36:39.197000
669,2023-04-11 16:36:39.866000
652,2023-04-11 16:36:40.518000
642,2023-04-11 16:36:41.160000
671,2023-04-11 16:36:41.831000
677,2023-04-11 16:36:42.508000
657,2023-04-11 16:36:43.165000
639,2023-04-11 16:36:43.804000
630,2023-04-11 16:36:44.434000
607,2023-04-11 16:36:45.041000
612,2023-04-11 16:36:45.653000
629,2023-04-11 16:36:46.282000
646,2023-04-11 16:36:46.928000
635,2023-04-11 16:36:47.563000
686,2023-04-11 16:36:48.249000
658,2023-04-11 16:36:48.907000
652,2023-04-11 16:36:49.559000
686,2023-04-11 16:36:50.245000
649,2023-04-11 16:36:50.894000
643,2023-04-11 16:36:51.537000
651,2023-04-11 16:36:52.188000
658,2023-04-11 16:36:52.846000
671,2023-04-11 16:36:53.517000
698,2023-04-11 16:36:54.215000
662,2023-04-11 16:36:54.877000
681,2023-04-11 16:36:55.558000
661,2023-04-11 16:36:56.219000
625,2023-04-11 16:36:56.844000
592,2023-04-11 16:36:57.436000
575,2023-04-11 16:36:58.011000
582,2023-04-11 16:36:58.593000
600,2023-04-11 16:36:59.193000
608,2023-04-11 16:36:59.801000
628,2023-04-11 16:37:00.429000
688,2023-04-11 16:37:01.117000
694,2023-04-11 16:37:01.811000
676,2023-04-11 16:37:02.487000
690,2023-04-11 16:37:03.177000
657,2023-04-11 16:37:03.834000
655,2023-04-11 16:37:04.489000
677,2023-04-11 16:37:05.166000
665,2023-04-11 16:37:05.831000
637,2023-04-11 16:37:06.468000
639,2023-04-11 16:37:07.107000
647,2023-04-11 16:37:07.754000
626,2023-04-11 16:37:08.380000
641,2023-04-11 16:37:09.021000
637,2023-04-11 16:37:09.658000
631,2023-04-11 16:37:10.289000
642,2023-04-11 16:37:10.931000
674,2023-04-11 16:37:11.605000
659,2023-04-11 16:37:12.264000
629,2023-04-11 16:37:12.893000
673,2023-04-11 16:37:13.566000
657,2023-04-11 16:37:14.223000
630,2023-04-11 16:37:14.853000
633,2023-04-11 16:37:15.486000
659,2023-04-11 16:37:16.145000
641,2023-04-11 16:37:16.786000
635,2023-04-11 16:37:17.421000
665,2023-04-11 16:37:18.086000
688,2023-04-11 16:37:18.774000
653,2023-04-11 16:37:19.427000
665,2023-04-11 16:37:20.092000
676,2023-04-11 16:37:20.768000
642,2023-04-11 16:37:21.410000
634,2023-04-11 16:37:22.044000
635,2023-04-11 16:37:22.679000
623,2023-04-11 16:37:23.302000
630,2023-04-11 16:37:23.932000
662,2023-04-11 16:37:24.594000
635,2023-04-11 16:37:25.229000
626,2023-04-11 16:37:25.855000
637,2023-04-11 16:37:26.492000
629,2023-04-11 16:37:27.121000
616,2023-04-11 16:37:27.737000
628,2023-04-11 16:37:28.365000
614,2023-04-11 16:37:28.979000
604,2023-04-11 16:37:29.583000
614,2023-04-11 16:37:30.197000
609,2023-04-11 16:37:30.806000
598,2023-04-11 16:37:31.404000
598,2023-04-11 16:37:32.002000
604,2023-04-11 16:37:32.606000
598,2023-04-11 16:37:33.204000
592,2023-04-11 16:37:33.796000
576,2023-04-11 16:37:34.372000
570,2023-04-11 16:37:34.942000
577,2023-04-11 16:37:35.519000
585,2023-04-11 16:37:36.104000
578,2023-04-11 16:37:36.682000
578,2023-04-11 16:37:37.260000
602,2023-04-11 16:37:37.862000
608,2023-04-11 16:37:38.470000
593,2023-04-11 16:37:39.063000
635,2023-04-11 16:37:39.698000
631,2023-04-11 16:37:40.329000
608,2023-04-11 16:37:40.937000
623,2023-04-11 16:37:41.560000
611,2023-04-11 16:37:42.171000
597,2023-04-11 16:37:42.768000
604,2023-04-11 16:37:43.372000
618,2023-04-11 16:37:43.990000
619,2023-04-11 16:37:44.609000
631,2023-04-11 16:37:45.240000
644,2023-04-11 16:37:45.884000
643,2023-04-11 16:37:46.527000
672,2023-04-11 16:37:47.199000
702,2023-04-11 16:37:47.901000
675,2023-04-11 16:37:48.576000
636,2023-04-11 16:37:49.212000
643,2023-04-11 16:37:49.855000
646,2023-04-11 16:37:50.501000
627,2023-04-11 16:37:51.128000
658,2023-04-11 16:37:51.786000
712,2023-04-11 16:37:52.498000
692,2023-04-11 16:37:53.190000
696,2023-04-11 16:37:53.886000
721,2023-04-11 16:37:54.607000
735,2023-04-11 16:37:55.342000
794,2023-04-11 16:37:56.136000
799,2023-04-11 16:37:56.935000
706,2023-04-11 16:37:57.641000
684,2023-04-11 16:37:58.325000
660,2023-04-11 16:37:58.985000
643,2023-04-11 16:37:59.628000
656,2023-04-11 16:38:00.284000
678,2023-04-11 16:38:00.962000
728,2023-04-11 16:38:01.690000
728,2023-04-11 16:38:02.418000
790,2023-04-11 16:38:03.208000
732,2023-04-11 16:38:03.940000
759,2023-04-11 16:38:04.699000
734,2023-04-11 16:38:05.433000
690,2023-04-11 16:38:06.123000
667,2023-04-11 16:38:06.790000
674,2023-04-11 16:38:07.464000
659,2023-04-11 16:38:08.123000
679,2023-04-11 16:38:08.802000
692,2023-04-11 16:38:09.494000
694,2023-04-11 16:38:10.188000
729,2023-04-11 16:38:10.917000
734,2023-04-11 16:38:11.651000
712,2023-04-11 16:38:12.363000
689,2023-04-11 16:38:13.052000
625,2023-04-11 16:38:13.677000
602,2023-04-11 16:38:14.279000
619,2023-04-11 16:38:14.898000
641,2023-04-11 16:38:15.539000
626,2023-04-11 16:38:16.165000
661,2023-04-11 16:38:16.826000
665,2023-04-11 16:38:17.491000
631,2023-04-11 16:38:18.122000
644,2023-04-11 16:38:18.766000
676,2023-04-11 16:38:19.442000
653,2023-04-11 16:38:20.095000
673,2023-04-11 16:38:20.768000
716,2023-04-11 16:38:21.484000
714,2023-04-11 16:38:22.198000
659,2023-04-11 16:38:22.857000
713,2023-04-11 16:38:23.570000
669,2023-04-11 16:38:24.239000
652,2023-04-11 16:38:24.891000
646,2023-04-11 16:38:25.537000
660,2023-04-11 16:38:26.197000
646,2023-04-11 16:38:26.843000
644,2023-04-11 16:38:27.487000
659,2023-04-11 16:38:28.146000
632,2023-04-11 16:38:28.778000
663,2023-04-11 16:38:29.441000
686,2023-04-11 16:38:30.127000
672,2023-04-11 16:38:30.799000
683,2023-04-11 16:38:31.482000
689,2023-04-11 16:38:32.171000
659,2023-04-11 16:38:32.830000
661,2023-04-11 16:38:33.491000
650,2023-04-11 16:38:34.141000
630,2023-04-11 16:38:34.771000
633,2023-04-11 16:38:35.404000
659,2023-04-11 16:38:36.063000
637,2023-04-11 16:38:36.700000
626,2023-04-11 16:38:37.326000
659,2023-04-11 16:38:37.985000
638,2023-04-11 16:38:38.623000
675,2023-04-11 16:38:39.298000
688,2023-04-11 16:38:39.986000
626,2023-04-11 16:38:40.612000
621,2023-04-11 16:38:41.233000
637,2023-04-11 16:38:41.870000
634,2023-04-11 16:38:42.504000
621,2023-04-11 16:38:43.125000
650,2023-04-11 16:38:43.775000
701,2023-04-11 16:38:44.476000
666,2023-04-11 16:38:45.142000
672,2023-04-11 16:38:45.814000
684,2023-04-11 16:38:46.498000
688,2023-04-11 16:38:47.186000
668,2023-04-11 16:38:47.854000
715,2023-04-11 16:38:48.569000
764,2023-04-11 16:38:49.333000
683,2023-04-11 16:38:50.016000
688,2023-04-11 16:38:50.704000
692,2023-04-11 16:38:51.396000
686,2023-04-11 16:38:52.082000
662,2023-04-11 16:38:52.744000
677,2023-04-11 16:38:53.421000
705,2023-04-11 16:38:54.126000
656,2023-04-11 16:38:54.782000
666,2023-04-11 16:38:55.448000
671,2023-04-11 16:38:56.119000
651,2023-04-11 16:38:56.770000
694,2023-04-11 16:38:57.464000
686,2023-04-11 16:38:58.150000
659,2023-04-11 16:38:58.809000
657,2023-04-11 16:38:59.466000
646,2023-04-11 16:39:00.112000
626,2023-04-11 16:39:00.738000
663,2023-04-11 16:39:01.401000
696,2023-04-11 16:39:02.097000
681,2023-04-11 16:39:02.778000
663,2023-04-11 16:39:03.441000
676,2023-04-11 16:39:04.117000
644,2023-04-11 16:39:04.761000
635,2023-04-11 16:39:05.396000
661,2023-04-11 16:39:06.057000
667,2023-04-11 16:39:06.724000
667,2023-04-11 16:39:07.391000
698,2023-04-11 16:39:08.089000
712,2023-04-11 16:39:08.801000
670,2023-04-11 16:39:09.471000
631,2023-04-11 16:39:10.102000
633,2023-04-11 16:39:10.735000
619,2023-04-11 16:39:11.354000
617,2023-04-11 16:39:11.971000
646,2023-04-11 16:39:12.617000
672,2023-04-11 16:39:13.289000
686,2023-04-11 16:39:13.975000
734,2023-04-11 16:39:14.709000
769,2023-04-11 16:39:15.478000
681,2023-04-11 16:39:16.159000
672,2023-04-11 16:39:16.831000
673,2023-04-11 16:39:17.504000
639,2023-04-11 16:39:18.143000
626,2023-04-11 16:39:18.769000
631,2023-04-11 16:39:19.400000
622,2023-04-11 16:39:20.022000
638,2023-04-11 16:39:20.660000
672,2023-04-11 16:39:21.332000
672,2023-04-11 16:39:22.004000
673,2023-04-11 16:39:22.677000
683,2023-04-11 16:39:23.360000
674,2023-04-11 16:39:24.034000
658,2023-04-11 16:39:24.692000
669,2023-04-11 16:39:25.361000
699,2023-04-11 16:39:26.060000
676,2023-04-11 16:39:26.736000
654,2023-04-11 16:39:27.390000
652,2023-04-11 16:39:28.042000
654,2023-04-11 16:39:28.696000
619,2023-04-11 16:39:29.315000
622,2023-04-11 16:39:29.937000
642,2023-04-11 16:39:30.579000
695,2023-04-11 16:39:31.274000
658,2023-04-11 16:39:31.932000
663,2023-04-11 16:39:32.595000
649,2023-04-11 16:39:33.244000
627,2023-04-11 16:39:33.871000
613,2023-04-11 16:39:34.484000
618,2023-04-11 16:39:35.102000
611,2023-04-11 16:39:35.713000
604,2023-04-11 16:39:36.317000
627,2023-04-11 16:39:36.944000
611,2023-04-11 16:39:37.555000
615,2023-04-11 16:39:38.170000
638,2023-04-11 16:39:38.808000
693,2023-04-11 16:39:39.501000
667,2023-04-11 16:39:40.168000
647,2023-04-11 16:39:40.815000
650,2023-04-11 16:39:41.465000
617,2023-04-11 16:39:42.082000
616,2023-04-11 16:39:42.698000
623,2023-04-11 16:39:43.321000
607,2023-04-11 16:39:43.928000
600,2023-04-11 16:39:44.528000
601,2023-04-11 16:39:45.129000
626,2023-04-11 16:39:45.755000
604,2023-04-11 16:39:46.359000
626,2023-04-11 16:39:46.985000
640,2023-04-11 16:39:47.625000
646,2023-04-11 16:39:48.271000
616,2023-04-11 16:39:48.887000
606,2023-04-11 16:39:49.493000
596,2023-04-11 16:39:50.089000
595,2023-04-11 16:39:50.684000
643,2023-04-11 16:39:51.327000
635,2023-04-11 16:39:51.962000
605,2023-04-11 16:39:52.567000
595,2023-04-11 16:39:53.162000
584,2023-04-11 16:39:53.746000
561,2023-04-11 16:39:54.307000
563,2023-04-11 16:39:54.870000
576,2023-04-11 16:39:55.446000
590,2023-04-11 16:39:56.036000
642,2023-04-11 16:39:56.678000
651,2023-04-11 16:39:57.329000
620,2023-04-11 16:39:57.949000
626,2023-04-11 16:39:58.575000
681,2023-04-11 16:39:59.256000
671,2023-04-11 16:39:59.927000
637,2023-04-11 16:40:00.564000
636,2023-04-11 16:40:01.200000
650,2023-04-11 16:40:01.850000
655,2023-04-11 16:40:02.505000
647,2023-04-11 16:40:03.152000
656,2023-04-11 16:40:03.808000
663,2023-04-11 16:40:04.471000
631,2023-04-11 16:40:05.102000
646,2023-04-11 16:40:05.748000
708,2023-04-11 16:40:06.456000
648,2023-04-11 16:40:07.104000
644,2023-04-11 16:40:07.748000
657,2023-04-11 16:40:08.405000
668,2023-04-11 16:40:09.073000
646,2023-04-11 16:40:09.719000
697,2023-04-11 16:40:10.416000
724,2023-04-11 16:40:11.140000
637,2023-04-11 16:40:11.777000
621,2023-04-11 16:40:12.398000
639,2023-04-11 16:40:13.037000
621,2023-04-11 16:40:13.658000
607,2023-04-11 16:40:14.265000
656,2023-04-11 16:40:14.921000
648,2023-04-11 16:40:15.569000
646,2023-04-11 16:40:16.215000
673,2023-04-11 16:40:16.888000
683,2023-04-11 16:40:17.571000
651,2023-04-11 16:40:18.222000
645,2023-04-11 16:40:18.867000
664,2023-04-11 16:40:19.531000
637,2023-04-11 16:40:20.168000
628,2023-04-11 16:40:20.796000
698,2023-04-11 16:40:21.494000
688,2023-04-11 16:40:22.182000
646,2023-04-11 16:40:22.828000
659,2023-04-11 16:40:23.487000
691,2023-04-11 16:40:24.178000
654,2023-04-11 16:40:24.832000
693,2023-04-11 16:40:25.525000
731,2023-04-11 16:40:26.256000
703,2023-04-11 16:40:26.959000
650,2023-04-11 16:40:27.609000
684,2023-04-11 16:40:28.293000
700,2023-04-11 16:40:28.993000
729,2023-04-11 16:40:29.722000
730,2023-04-11 16:40:30.452000
730,2023-04-11 16:40:31.182000
696,2023-04-11 16:40:31.878000
698,2023-04-11 16:40:32.576000
688,2023-04-11 16:40:33.264000
667,2023-04-11 16:40:33.931000
660,2023-04-11 16:40:34.591000
671,2023-04-11 16:40:35.262000
639,2023-04-11 16:40:35.901000
665,2023-04-11 16:40:36.566000
684,2023-04-11 16:40:37.250000
663,2023-04-11 16:40:37.913000
636,2023-04-11 16:40:38.549000
642,2023-04-11 16:40:39.191000
635,2023-04-11 16:40:39.826000
624,2023-04-11 16:40:40.450000
629,2023-04-11 16:40:41.079000
639,2023-04-11 16:40:41.718000
643,2023-04-11 16:40:42.361000
653,2023-04-11 16:40:43.014000
714,2023-04-11 16:40:43.728000
790,2023-04-11 16:40:44.518000
714,2023-04-11 16:40:45.232000
747,2023-04-11 16:40:45.979000
757,2023-04-11 16:40:46.736000
683,2023-04-11 16:40:47.419000
691,2023-04-11 16:40:48.110000
714,2023-04-11 16:40:48.824000
734,2023-04-11 16:40:49.558000
708,2023-04-11 16:40:50.266000
846,2023-04-11 16:40:51.112000
844,2023-04-11 16:40:51.956000
771,2023-04-11 16:40:52.727000
840,2023-04-11 16:40:53.567000
758,2023-04-11 16:40:54.325000
737,2023-04-11 16:40:55.062000
774,2023-04-11 16:40:55.836000
740,2023-04-11 16:40:56.576000
712,2023-04-11 16:40:57.288000
796,2023-04-11 16:40:58.084000
879,2023-04-11 16:40:58.963000
782,2023-04-11 16:40:59.745000
815,2023-04-11 16:41:00.560000
794,2023-04-11 16:41:01.354000
754,2023-04-11 16:41:02.108000
774,2023-04-11 16:41:02.882000
751,2023-04-11 16:41:03.633000
716,2023-04-11 16:41:04.349000
736,2023-04-11 16:41:05.085000
746,2023-04-11 16:41:05.831000
724,2023-04-11 16:41:06.555000
725,2023-04-11 16:41:07.280000
702,2023-04-11 16:41:07.982000
676,2023-04-11 16:41:08.658000
681,2023-04-11 16:41:09.339000
697,2023-04-11 16:41:10.036000
706,2023-04-11 16:41:10.742000
692,2023-04-11 16:41:11.434000
678,2023-04-11 16:41:12.112000
662,2023-04-11 16:41:12.774000
670,2023-04-11 16:41:13.444000
704,2023-04-11 16:41:14.148000
708,2023-04-11 16:41:14.856000
746,2023-04-11 16:41:15.602000
705,2023-04-11 16:41:16.307000
673,2023-04-11 16:41:16.980000
657,2023-04-11 16:41:17.637000
668,2023-04-11 16:41:18.305000
652,2023-04-11 16:41:18.957000
673,2023-04-11 16:41:19.630000
729,2023-04-11 16:41:20.359000
656,2023-04-11 16:41:21.015000
669,2023-04-11 16:41:21.684000
661,2023-04-11 16:41:22.345000
657,2023-04-11 16:41:23.002000
663,2023-04-11 16:41:23.665000
703,2023-04-11 16:41:24.368000
675,2023-04-11 16:41:25.043000
648,2023-04-11 16:41:25.691000
684,2023-04-11 16:41:26.375000
752,2023-04-11 16:41:27.127000
703,2023-04-11 16:41:27.830000
666,2023-04-11 16:41:28.496000
660,2023-04-11 16:41:29.156000
650,2023-04-11 16:41:29.806000
647,2023-04-11 16:41:30.453000
643,2023-04-11 16:41:31.096000
617,2023-04-11 16:41:31.713000
607,2023-04-11 16:41:32.320000
589,2023-04-11 16:41:32.909000
617,2023-04-11 16:41:33.526000
651,2023-04-11 16:41:34.177000
662,2023-04-11 16:41:34.839000
688,2023-04-11 16:41:35.527000
658,2023-04-11 16:41:36.185000
612,2023-04-11 16:41:36.797000
599,2023-04-11 16:41:37.396000
597,2023-04-11 16:41:37.993000
599,2023-04-11 16:41:38.592000
591,2023-04-11 16:41:39.183000
636,2023-04-11 16:41:39.819000
654,2023-04-11 16:41:40.473000
639,2023-04-11 16:41:41.112000
716,2023-04-11 16:41:41.828000
725,2023-04-11 16:41:42.553000
682,2023-04-11 16:41:43.235000
704,2023-04-11 16:41:43.939000
700,2023-04-11 16:41:44.639000
658,2023-04-11 16:41:45.297000
676,2023-04-11 16:41:45.973000
737,2023-04-11 16:41:46.710000
726,2023-04-11 16:41:47.436000
719,2023-04-11 16:41:48.155000
691,2023-04-11 16:41:48.846000
826,2023-04-11 16:41:49.672000
853,2023-04-11 16:41:50.525000
782,2023-04-11 16:41:51.307000
753,2023-04-11 16:41:52.060000
687,2023-04-11 16:41:52.747000
653,2023-04-11 16:41:53.400000
685,2023-04-11 16:41:54.085000
897,2023-04-11 16:41:54.982000
944,2023-04-11 16:41:55.926000
798,2023-04-11 16:41:56.724000
767,2023-04-11 16:41:57.491000
757,2023-04-11 16:41:58.248000
706,2023-04-11 16:41:58.954000
760,2023-04-11 16:41:59.714000
876,2023-04-11 16:42:00.590000
771,2023-04-11 16:42:01.361000
760,2023-04-11 16:42:02.121000
727,2023-04-11 16:42:02.848000
670,2023-04-11 16:42:03.518000
664,2023-04-11 16:42:04.182000
684,2023-04-11 16:42:04.866000
717,2023-04-11 16:42:05.583000
722,2023-04-11 16:42:06.305000
764,2023-04-11 16:42:07.069000
807,2023-04-11 16:42:07.876000
731,2023-04-11 16:42:08.607000
744,2023-04-11 16:42:09.351000
711,2023-04-11 16:42:10.062000
656,2023-04-11 16:42:10.718000
665,2023-04-11 16:42:11.383000
667,2023-04-11 16:42:12.050000
679,2023-04-11 16:42:12.729000
728,2023-04-11 16:42:13.457000
749,2023-04-11 16:42:14.206000
708,2023-04-11 16:42:14.914000
705,2023-04-11 16:42:15.619000
719,2023-04-11 16:42:16.338000
704,2023-04-11 16:42:17.042000
706,2023-04-11 16:42:17.748000
779,2023-04-11 16:42:18.527000
797,2023-04-11 16:42:19.324000
736,2023-04-11 16:42:20.060000
745,2023-04-11 16:42:20.805000
745,2023-04-11 16:42:21.550000
714,2023-04-11 16:42:22.264000
