RR,time
593,2023-04-13 13:42:23.122000
604,2023-04-13 13:42:23.726000
604,2023-04-13 13:42:24.330000
576,2023-04-13 13:42:24.906000
591,2023-04-13 13:42:25.497000
600,2023-04-13 13:42:26.097000
634,2023-04-13 13:42:26.731000
651,2023-04-13 13:42:27.382000
605,2023-04-13 13:42:27.987000
599,2023-04-13 13:42:28.586000
628,2023-04-13 13:42:29.214000
660,2023-04-13 13:42:29.874000
703,2023-04-13 13:42:30.577000
717,2023-04-13 13:42:31.294000
635,2023-04-13 13:42:31.929000
667,2023-04-13 13:42:32.596000
694,2023-04-13 13:42:33.290000
688,2023-04-13 13:42:33.978000
626,2023-04-13 13:42:34.604000
663,2023-04-13 13:42:35.267000
682,2023-04-13 13:42:35.949000
729,2023-04-13 13:42:36.678000
749,2023-04-13 13:42:37.427000
680,2023-04-13 13:42:38.107000
655,2023-04-13 13:42:38.762000
694,2023-04-13 13:42:39.456000
717,2023-04-13 13:42:40.173000
735,2023-04-13 13:42:40.908000
651,2023-04-13 13:42:41.559000
658,2023-04-13 13:42:42.217000
685,2023-04-13 13:42:42.902000
712,2023-04-13 13:42:43.614000
688,2023-04-13 13:42:44.302000
626,2023-04-13 13:42:44.928000
657,2023-04-13 13:42:45.585000
666,2023-04-13 13:42:46.251000
697,2023-04-13 13:42:46.948000
688,2023-04-13 13:42:47.636000
622,2023-04-13 13:42:48.258000
660,2023-04-13 13:42:48.918000
676,2023-04-13 13:42:49.594000
709,2023-04-13 13:42:50.303000
672,2023-04-13 13:42:50.975000
634,2023-04-13 13:42:51.609000
670,2023-04-13 13:42:52.279000
690,2023-04-13 13:42:52.969000
712,2023-04-13 13:42:53.681000
648,2023-04-13 13:42:54.329000
655,2023-04-13 13:42:54.984000
675,2023-04-13 13:42:55.659000
716,2023-04-13 13:42:56.375000
688,2023-04-13 13:42:57.063000
636,2023-04-13 13:42:57.699000
693,2023-04-13 13:42:58.392000
725,2023-04-13 13:42:59.117000
743,2023-04-13 13:42:59.860000
657,2023-04-13 13:43:00.517000
665,2023-04-13 13:43:01.182000
686,2023-04-13 13:43:01.868000
727,2023-04-13 13:43:02.595000
680,2023-04-13 13:43:03.275000
626,2023-04-13 13:43:03.901000
670,2023-04-13 13:43:04.571000
697,2023-04-13 13:43:05.268000
722,2023-04-13 13:43:05.990000
620,2023-04-13 13:43:06.610000
640,2023-04-13 13:43:07.250000
657,2023-04-13 13:43:07.907000
642,2023-04-13 13:43:08.549000
627,2023-04-13 13:43:09.176000
618,2023-04-13 13:43:09.794000
593,2023-04-13 13:43:10.387000
617,2023-04-13 13:43:11.004000
638,2023-04-13 13:43:11.642000
686,2023-04-13 13:43:12.328000
664,2023-04-13 13:43:12.992000
612,2023-04-13 13:43:13.604000
651,2023-04-13 13:43:14.255000
679,2023-04-13 13:43:14.934000
711,2023-04-13 13:43:15.645000
703,2023-04-13 13:43:16.348000
624,2023-04-13 13:43:16.972000
661,2023-04-13 13:43:17.633000
684,2023-04-13 13:43:18.317000
717,2023-04-13 13:43:19.034000
766,2023-04-13 13:43:19.800000
697,2023-04-13 13:43:20.497000
654,2023-04-13 13:43:21.151000
728,2023-04-13 13:43:21.879000
766,2023-04-13 13:43:22.645000
702,2023-04-13 13:43:23.347000
679,2023-04-13 13:43:24.026000
736,2023-04-13 13:43:24.762000
748,2023-04-13 13:43:25.510000
651,2023-04-13 13:43:26.161000
678,2023-04-13 13:43:26.839000
699,2023-04-13 13:43:27.538000
729,2023-04-13 13:43:28.267000
725,2023-04-13 13:43:28.992000
646,2023-04-13 13:43:29.638000
697,2023-04-13 13:43:30.335000
729,2023-04-13 13:43:31.064000
773,2023-04-13 13:43:31.837000
784,2023-04-13 13:43:32.621000
662,2023-04-13 13:43:33.283000
685,2023-04-13 13:43:33.968000
703,2023-04-13 13:43:34.671000
729,2023-04-13 13:43:35.400000
684,2023-04-13 13:43:36.084000
641,2023-04-13 13:43:36.725000
675,2023-04-13 13:43:37.400000
706,2023-04-13 13:43:38.106000
752,2023-04-13 13:43:38.858000
737,2023-04-13 13:43:39.595000
661,2023-04-13 13:43:40.256000
716,2023-04-13 13:43:40.972000
745,2023-04-13 13:43:41.717000
743,2023-04-13 13:43:42.460000
644,2023-04-13 13:43:43.104000
678,2023-04-13 13:43:43.782000
692,2023-04-13 13:43:44.474000
707,2023-04-13 13:43:45.181000
650,2023-04-13 13:43:45.831000
657,2023-04-13 13:43:46.488000
724,2023-04-13 13:43:47.212000
691,2023-04-13 13:43:47.903000
641,2023-04-13 13:43:48.544000
699,2023-04-13 13:43:49.243000
704,2023-04-13 13:43:49.947000
643,2023-04-13 13:43:50.590000
626,2023-04-13 13:43:51.216000
651,2023-04-13 13:43:51.867000
607,2023-04-13 13:43:52.474000
583,2023-04-13 13:43:53.057000
584,2023-04-13 13:43:53.641000
601,2023-04-13 13:43:54.242000
654,2023-04-13 13:43:54.896000
712,2023-04-13 13:43:55.608000
706,2023-04-13 13:43:56.314000
646,2023-04-13 13:43:56.960000
722,2023-04-13 13:43:57.682000
728,2023-04-13 13:43:58.410000
743,2023-04-13 13:43:59.153000
687,2023-04-13 13:43:59.840000
627,2023-04-13 13:44:00.467000
644,2023-04-13 13:44:01.111000
665,2023-04-13 13:44:01.776000
691,2023-04-13 13:44:02.467000
722,2023-04-13 13:44:03.189000
754,2023-04-13 13:44:03.943000
658,2023-04-13 13:44:04.601000
720,2023-04-13 13:44:05.321000
758,2023-04-13 13:44:06.079000
769,2023-04-13 13:44:06.848000
697,2023-04-13 13:44:07.545000
647,2023-04-13 13:44:08.192000
658,2023-04-13 13:44:08.850000
658,2023-04-13 13:44:09.508000
622,2023-04-13 13:44:10.130000
622,2023-04-13 13:44:10.752000
645,2023-04-13 13:44:11.397000
667,2023-04-13 13:44:12.064000
622,2023-04-13 13:44:12.686000
612,2023-04-13 13:44:13.298000
637,2023-04-13 13:44:13.935000
655,2023-04-13 13:44:14.590000
644,2023-04-13 13:44:15.234000
666,2023-04-13 13:44:15.900000
707,2023-04-13 13:44:16.607000
723,2023-04-13 13:44:17.330000
647,2023-04-13 13:44:17.977000
688,2023-04-13 13:44:18.665000
697,2023-04-13 13:44:19.362000
709,2023-04-13 13:44:20.071000
701,2023-04-13 13:44:20.772000
626,2023-04-13 13:44:21.398000
639,2023-04-13 13:44:22.037000
634,2023-04-13 13:44:22.671000
646,2023-04-13 13:44:23.317000
654,2023-04-13 13:44:23.971000
613,2023-04-13 13:44:24.584000
665,2023-04-13 13:44:25.249000
675,2023-04-13 13:44:25.924000
628,2023-04-13 13:44:26.552000
660,2023-04-13 13:44:27.212000
673,2023-04-13 13:44:27.885000
683,2023-04-13 13:44:28.568000
631,2023-04-13 13:44:29.199000
663,2023-04-13 13:44:29.862000
678,2023-04-13 13:44:30.540000
710,2023-04-13 13:44:31.250000
674,2023-04-13 13:44:31.924000
642,2023-04-13 13:44:32.566000
687,2023-04-13 13:44:33.253000
698,2023-04-13 13:44:33.951000
632,2023-04-13 13:44:34.583000
654,2023-04-13 13:44:35.237000
665,2023-04-13 13:44:35.902000
649,2023-04-13 13:44:36.551000
618,2023-04-13 13:44:37.169000
654,2023-04-13 13:44:37.823000
676,2023-04-13 13:44:38.499000
645,2023-04-13 13:44:39.144000
621,2023-04-13 13:44:39.765000
651,2023-04-13 13:44:40.416000
661,2023-04-13 13:44:41.077000
616,2023-04-13 13:44:41.693000
633,2023-04-13 13:44:42.326000
654,2023-04-13 13:44:42.980000
681,2023-04-13 13:44:43.661000
651,2023-04-13 13:44:44.312000
645,2023-04-13 13:44:44.957000
672,2023-04-13 13:44:45.629000
678,2023-04-13 13:44:46.307000
655,2023-04-13 13:44:46.962000
609,2023-04-13 13:44:47.571000
611,2023-04-13 13:44:48.182000
615,2023-04-13 13:44:48.797000
640,2023-04-13 13:44:49.437000
633,2023-04-13 13:44:50.070000
611,2023-04-13 13:44:50.681000
647,2023-04-13 13:44:51.328000
680,2023-04-13 13:44:52.008000
679,2023-04-13 13:44:52.687000
666,2023-04-13 13:44:53.353000
693,2023-04-13 13:44:54.046000
753,2023-04-13 13:44:54.799000
701,2023-04-13 13:44:55.500000
648,2023-04-13 13:44:56.148000
670,2023-04-13 13:44:56.818000
797,2023-04-13 13:44:57.615000
707,2023-04-13 13:44:58.322000
700,2023-04-13 13:44:59.022000
727,2023-04-13 13:44:59.749000
677,2023-04-13 13:45:00.426000
669,2023-04-13 13:45:01.095000
707,2023-04-13 13:45:01.802000
723,2023-04-13 13:45:02.525000
751,2023-04-13 13:45:03.276000
768,2023-04-13 13:45:04.044000
711,2023-04-13 13:45:04.755000
737,2023-04-13 13:45:05.492000
740,2023-04-13 13:45:06.232000
740,2023-04-13 13:45:06.972000
734,2023-04-13 13:45:07.706000
664,2023-04-13 13:45:08.370000
626,2023-04-13 13:45:08.996000
635,2023-04-13 13:45:09.631000
648,2023-04-13 13:45:10.279000
695,2023-04-13 13:45:10.974000
741,2023-04-13 13:45:11.715000
758,2023-04-13 13:45:12.473000
727,2023-04-13 13:45:13.200000
665,2023-04-13 13:45:13.865000
705,2023-04-13 13:45:14.570000
732,2023-04-13 13:45:15.302000
748,2023-04-13 13:45:16.050000
713,2023-04-13 13:45:16.763000
641,2023-04-13 13:45:17.404000
700,2023-04-13 13:45:18.104000
679,2023-04-13 13:45:18.783000
617,2023-04-13 13:45:19.400000
618,2023-04-13 13:45:20.018000
646,2023-04-13 13:45:20.664000
660,2023-04-13 13:45:21.324000
654,2023-04-13 13:45:21.978000
611,2023-04-13 13:45:22.589000
626,2023-04-13 13:45:23.215000
650,2023-04-13 13:45:23.865000
680,2023-04-13 13:45:24.545000
717,2023-04-13 13:45:25.262000
711,2023-04-13 13:45:25.973000
643,2023-04-13 13:45:26.616000
677,2023-04-13 13:45:27.293000
688,2023-04-13 13:45:27.981000
709,2023-04-13 13:45:28.690000
724,2023-04-13 13:45:29.414000
673,2023-04-13 13:45:30.087000
635,2023-04-13 13:45:30.722000
659,2023-04-13 13:45:31.381000
684,2023-04-13 13:45:32.065000
659,2023-04-13 13:45:32.724000
598,2023-04-13 13:45:33.322000
605,2023-04-13 13:45:33.927000
630,2023-04-13 13:45:34.557000
624,2023-04-13 13:45:35.181000
595,2023-04-13 13:45:35.776000
619,2023-04-13 13:45:36.395000
641,2023-04-13 13:45:37.036000
655,2023-04-13 13:45:37.691000
661,2023-04-13 13:45:38.352000
725,2023-04-13 13:45:39.077000
724,2023-04-13 13:45:39.801000
664,2023-04-13 13:45:40.465000
664,2023-04-13 13:45:41.129000
677,2023-04-13 13:45:41.806000
688,2023-04-13 13:45:42.494000
690,2023-04-13 13:45:43.184000
656,2023-04-13 13:45:43.840000
637,2023-04-13 13:45:44.477000
669,2023-04-13 13:45:45.146000
686,2023-04-13 13:45:45.832000
713,2023-04-13 13:45:46.545000
647,2023-04-13 13:45:47.192000
628,2023-04-13 13:45:47.820000
661,2023-04-13 13:45:48.481000
687,2023-04-13 13:45:49.168000
659,2023-04-13 13:45:49.827000
645,2023-04-13 13:45:50.472000
624,2023-04-13 13:45:51.096000
595,2023-04-13 13:45:51.691000
604,2023-04-13 13:45:52.295000
631,2023-04-13 13:45:52.926000
644,2023-04-13 13:45:53.570000
600,2023-04-13 13:45:54.170000
598,2023-04-13 13:45:54.768000
619,2023-04-13 13:45:55.387000
636,2023-04-13 13:45:56.023000
655,2023-04-13 13:45:56.678000
621,2023-04-13 13:45:57.299000
626,2023-04-13 13:45:57.925000
660,2023-04-13 13:45:58.585000
700,2023-04-13 13:45:59.285000
735,2023-04-13 13:46:00.020000
713,2023-04-13 13:46:00.733000
672,2023-04-13 13:46:01.405000
717,2023-04-13 13:46:02.122000
743,2023-04-13 13:46:02.865000
754,2023-04-13 13:46:03.619000
685,2023-04-13 13:46:04.304000
726,2023-04-13 13:46:05.030000
752,2023-04-13 13:46:05.782000
776,2023-04-13 13:46:06.558000
750,2023-04-13 13:46:07.308000
675,2023-04-13 13:46:07.983000
714,2023-04-13 13:46:08.697000
726,2023-04-13 13:46:09.423000
709,2023-04-13 13:46:10.132000
661,2023-04-13 13:46:10.793000
712,2023-04-13 13:46:11.505000
732,2023-04-13 13:46:12.237000
742,2023-04-13 13:46:12.979000
664,2023-04-13 13:46:13.643000
657,2023-04-13 13:46:14.300000
695,2023-04-13 13:46:14.995000
714,2023-04-13 13:46:15.709000
707,2023-04-13 13:46:16.416000
645,2023-04-13 13:46:17.061000
704,2023-04-13 13:46:17.765000
728,2023-04-13 13:46:18.493000
702,2023-04-13 13:46:19.195000
632,2023-04-13 13:46:19.827000
672,2023-04-13 13:46:20.499000
682,2023-04-13 13:46:21.181000
712,2023-04-13 13:46:21.893000
641,2023-04-13 13:46:22.534000
664,2023-04-13 13:46:23.198000
700,2023-04-13 13:46:23.898000
706,2023-04-13 13:46:24.604000
653,2023-04-13 13:46:25.257000
630,2023-04-13 13:46:25.887000
677,2023-04-13 13:46:26.564000
656,2023-04-13 13:46:27.220000
605,2023-04-13 13:46:27.825000
628,2023-04-13 13:46:28.453000
645,2023-04-13 13:46:29.098000
642,2023-04-13 13:46:29.740000
625,2023-04-13 13:46:30.365000
674,2023-04-13 13:46:31.039000
701,2023-04-13 13:46:31.740000
727,2023-04-13 13:46:32.467000
657,2023-04-13 13:46:33.124000
651,2023-04-13 13:46:33.775000
679,2023-04-13 13:46:34.454000
688,2023-04-13 13:46:35.142000
726,2023-04-13 13:46:35.868000
717,2023-04-13 13:46:36.585000
632,2023-04-13 13:46:37.217000
667,2023-04-13 13:46:37.884000
691,2023-04-13 13:46:38.575000
722,2023-04-13 13:46:39.297000
714,2023-04-13 13:46:40.011000
644,2023-04-13 13:46:40.655000
691,2023-04-13 13:46:41.346000
692,2023-04-13 13:46:42.038000
632,2023-04-13 13:46:42.670000
641,2023-04-13 13:46:43.311000
661,2023-04-13 13:46:43.972000
667,2023-04-13 13:46:44.639000
686,2023-04-13 13:46:45.325000
623,2023-04-13 13:46:45.948000
622,2023-04-13 13:46:46.570000
646,2023-04-13 13:46:47.216000
681,2023-04-13 13:46:47.897000
620,2023-04-13 13:46:48.517000
659,2023-04-13 13:46:49.176000
688,2023-04-13 13:46:49.864000
707,2023-04-13 13:46:50.571000
723,2023-04-13 13:46:51.294000
675,2023-04-13 13:46:51.969000
639,2023-04-13 13:46:52.608000
681,2023-04-13 13:46:53.289000
676,2023-04-13 13:46:53.965000
668,2023-04-13 13:46:54.633000
621,2023-04-13 13:46:55.254000
643,2023-04-13 13:46:55.897000
650,2023-04-13 13:46:56.547000
692,2023-04-13 13:46:57.239000
711,2023-04-13 13:46:57.950000
656,2023-04-13 13:46:58.606000
671,2023-04-13 13:46:59.277000
711,2023-04-13 13:46:59.988000
719,2023-04-13 13:47:00.707000
658,2023-04-13 13:47:01.365000
650,2023-04-13 13:47:02.015000
670,2023-04-13 13:47:02.685000
687,2023-04-13 13:47:03.372000
698,2023-04-13 13:47:04.070000
644,2023-04-13 13:47:04.714000
643,2023-04-13 13:47:05.357000
662,2023-04-13 13:47:06.019000
687,2023-04-13 13:47:06.706000
671,2023-04-13 13:47:07.377000
625,2023-04-13 13:47:08.002000
661,2023-04-13 13:47:08.663000
688,2023-04-13 13:47:09.351000
718,2023-04-13 13:47:10.069000
685,2023-04-13 13:47:10.754000
644,2023-04-13 13:47:11.398000
678,2023-04-13 13:47:12.076000
696,2023-04-13 13:47:12.772000
688,2023-04-13 13:47:13.460000
619,2023-04-13 13:47:14.079000
649,2023-04-13 13:47:14.728000
661,2023-04-13 13:47:15.389000
675,2023-04-13 13:47:16.064000
634,2023-04-13 13:47:16.698000
641,2023-04-13 13:47:17.339000
677,2023-04-13 13:47:18.016000
702,2023-04-13 13:47:18.718000
700,2023-04-13 13:47:19.418000
637,2023-04-13 13:47:20.055000
674,2023-04-13 13:47:20.729000
687,2023-04-13 13:47:21.416000
690,2023-04-13 13:47:22.106000
642,2023-04-13 13:47:22.748000
703,2023-04-13 13:47:23.451000
716,2023-04-13 13:47:24.167000
746,2023-04-13 13:47:24.913000
694,2023-04-13 13:47:25.607000
662,2023-04-13 13:47:26.269000
695,2023-04-13 13:47:26.964000
717,2023-04-13 13:47:27.681000
726,2023-04-13 13:47:28.407000
654,2023-04-13 13:47:29.061000
688,2023-04-13 13:47:29.749000
715,2023-04-13 13:47:30.464000
716,2023-04-13 13:47:31.180000
668,2023-04-13 13:47:31.848000
637,2023-04-13 13:47:32.485000
671,2023-04-13 13:47:33.156000
680,2023-04-13 13:47:33.836000
617,2023-04-13 13:47:34.453000
624,2023-04-13 13:47:35.077000
649,2023-04-13 13:47:35.726000
619,2023-04-13 13:47:36.345000
628,2023-04-13 13:47:36.973000
676,2023-04-13 13:47:37.649000
696,2023-04-13 13:47:38.345000
624,2023-04-13 13:47:38.969000
650,2023-04-13 13:47:39.619000
666,2023-04-13 13:47:40.285000
629,2023-04-13 13:47:40.914000
604,2023-04-13 13:47:41.518000
616,2023-04-13 13:47:42.134000
623,2023-04-13 13:47:42.757000
647,2023-04-13 13:47:43.404000
661,2023-04-13 13:47:44.065000
688,2023-04-13 13:47:44.753000
628,2023-04-13 13:47:45.381000
640,2023-04-13 13:47:46.021000
668,2023-04-13 13:47:46.689000
682,2023-04-13 13:47:47.371000
717,2023-04-13 13:47:48.088000
709,2023-04-13 13:47:48.797000
646,2023-04-13 13:47:49.443000
666,2023-04-13 13:47:50.109000
683,2023-04-13 13:47:50.792000
716,2023-04-13 13:47:51.508000
706,2023-04-13 13:47:52.214000
644,2023-04-13 13:47:52.858000
678,2023-04-13 13:47:53.536000
694,2023-04-13 13:47:54.230000
729,2023-04-13 13:47:54.959000
735,2023-04-13 13:47:55.694000
689,2023-04-13 13:47:56.383000
651,2023-04-13 13:47:57.034000
692,2023-04-13 13:47:57.726000
693,2023-04-13 13:47:58.419000
692,2023-04-13 13:47:59.111000
724,2023-04-13 13:47:59.835000
719,2023-04-13 13:48:00.554000
638,2023-04-13 13:48:01.192000
681,2023-04-13 13:48:01.873000
698,2023-04-13 13:48:02.571000
722,2023-04-13 13:48:03.293000
684,2023-04-13 13:48:03.977000
636,2023-04-13 13:48:04.613000
662,2023-04-13 13:48:05.275000
690,2023-04-13 13:48:05.965000
670,2023-04-13 13:48:06.635000
615,2023-04-13 13:48:07.250000
655,2023-04-13 13:48:07.905000
640,2023-04-13 13:48:08.545000
604,2023-04-13 13:48:09.149000
601,2023-04-13 13:48:09.750000
622,2023-04-13 13:48:10.372000
610,2023-04-13 13:48:10.982000
593,2023-04-13 13:48:11.575000
577,2023-04-13 13:48:12.152000
563,2023-04-13 13:48:12.715000
572,2023-04-13 13:48:13.287000
600,2023-04-13 13:48:13.887000
615,2023-04-13 13:48:14.502000
573,2023-04-13 13:48:15.075000
574,2023-04-13 13:48:15.649000
587,2023-04-13 13:48:16.236000
593,2023-04-13 13:48:16.829000
568,2023-04-13 13:48:17.397000
601,2023-04-13 13:48:17.998000
617,2023-04-13 13:48:18.615000
649,2023-04-13 13:48:19.264000
603,2023-04-13 13:48:19.867000
628,2023-04-13 13:48:20.495000
653,2023-04-13 13:48:21.148000
623,2023-04-13 13:48:21.771000
646,2023-04-13 13:48:22.417000
686,2023-04-13 13:48:23.103000
625,2023-04-13 13:48:23.728000
665,2023-04-13 13:48:24.393000
685,2023-04-13 13:48:25.078000
731,2023-04-13 13:48:25.809000
680,2023-04-13 13:48:26.489000
662,2023-04-13 13:48:27.151000
696,2023-04-13 13:48:27.847000
693,2023-04-13 13:48:28.540000
648,2023-04-13 13:48:29.188000
617,2023-04-13 13:48:29.805000
646,2023-04-13 13:48:30.451000
653,2023-04-13 13:48:31.104000
669,2023-04-13 13:48:31.773000
674,2023-04-13 13:48:32.447000
629,2023-04-13 13:48:33.076000
700,2023-04-13 13:48:33.776000
709,2023-04-13 13:48:34.485000
745,2023-04-13 13:48:35.230000
705,2023-04-13 13:48:35.935000
637,2023-04-13 13:48:36.572000
676,2023-04-13 13:48:37.248000
671,2023-04-13 13:48:37.919000
685,2023-04-13 13:48:38.604000
684,2023-04-13 13:48:39.288000
622,2023-04-13 13:48:39.910000
685,2023-04-13 13:48:40.595000
725,2023-04-13 13:48:41.320000
749,2023-04-13 13:48:42.069000
775,2023-04-13 13:48:42.844000
691,2023-04-13 13:48:43.535000
707,2023-04-13 13:48:44.242000
718,2023-04-13 13:48:44.960000
707,2023-04-13 13:48:45.667000
656,2023-04-13 13:48:46.323000
628,2023-04-13 13:48:46.951000
664,2023-04-13 13:48:47.615000
689,2023-04-13 13:48:48.304000
698,2023-04-13 13:48:49.002000
656,2023-04-13 13:48:49.658000
724,2023-04-13 13:48:50.382000
732,2023-04-13 13:48:51.114000
689,2023-04-13 13:48:51.803000
666,2023-04-13 13:48:52.469000
721,2023-04-13 13:48:53.190000
729,2023-04-13 13:48:53.919000
652,2023-04-13 13:48:54.571000
644,2023-04-13 13:48:55.215000
684,2023-04-13 13:48:55.899000
708,2023-04-13 13:48:56.607000
670,2023-04-13 13:48:57.277000
615,2023-04-13 13:48:57.892000
657,2023-04-13 13:48:58.549000
666,2023-04-13 13:48:59.215000
643,2023-04-13 13:48:59.858000
611,2023-04-13 13:49:00.469000
642,2023-04-13 13:49:01.111000
666,2023-04-13 13:49:01.777000
692,2023-04-13 13:49:02.469000
725,2023-04-13 13:49:03.194000
672,2023-04-13 13:49:03.866000
643,2023-04-13 13:49:04.509000
699,2023-04-13 13:49:05.208000
712,2023-04-13 13:49:05.920000
710,2023-04-13 13:49:06.630000
701,2023-04-13 13:49:07.331000
628,2023-04-13 13:49:07.959000
658,2023-04-13 13:49:08.617000
660,2023-04-13 13:49:09.277000
690,2023-04-13 13:49:09.967000
660,2023-04-13 13:49:10.627000
626,2023-04-13 13:49:11.253000
655,2023-04-13 13:49:11.908000
674,2023-04-13 13:49:12.582000
708,2023-04-13 13:49:13.290000
712,2023-04-13 13:49:14.002000
648,2023-04-13 13:49:14.650000
646,2023-04-13 13:49:15.296000
684,2023-04-13 13:49:15.980000
717,2023-04-13 13:49:16.697000
701,2023-04-13 13:49:17.398000
635,2023-04-13 13:49:18.033000
686,2023-04-13 13:49:18.719000
697,2023-04-13 13:49:19.416000
688,2023-04-13 13:49:20.104000
629,2023-04-13 13:49:20.733000
678,2023-04-13 13:49:21.411000
688,2023-04-13 13:49:22.099000
696,2023-04-13 13:49:22.795000
627,2023-04-13 13:49:23.422000
654,2023-04-13 13:49:24.076000
669,2023-04-13 13:49:24.745000
688,2023-04-13 13:49:25.433000
